id,age,monthly_income,collateral_value,loan_amount,collateral_debt,monthly_payment,auto_year,Total_value,Total_monthly,pre_approved,form_completed,education_level,verified_restriction,zip_code,gender,expired_debts,dishonored_checks,protests
138349,-0.375,0.26666666666666666,-0.11764705882352941,-0.4,0.2844285714285714,0.34570185267217335,-0.625,0.25,0.1454394736842105,0,0,8,2,7,0,0,0,0
138348,0.6875,-0.5366666666666666,-0.29411764705882354,-0.1,-0.0012857142857142856,-0.41996508325299015,0.25,0.5333333333333333,0.18620863309352517,1,0,7,1,4,1,0,0,0
138342,0.375,0.0,0.29411764705882354,0.1,0.8558571428571429,0.3381713005185397,0.5,0.3225806451612903,0.18325999999999998,0,0,9,1,7,1,0,0,0
138334,2.0625,-0.16666666666666666,-0.5882352941176471,-0.4,-0.0012857142857142856,-0.6515100190218099,-1.875,0.5,0.06798799999999999,0,0,9,2,5,1,0,0,0
138333,0.0625,1.0,0.4117647058823529,0.3,0.713,0.6966933319436122,-0.375,0.375,0.11456166666666667,0,0,3,1,6,1,0,0,0
138332,-0.5625,0.4,-0.7352941176470589,-0.4,0.213,-0.34812517914375807,-0.375,0.5555555555555556,0.06819047619047619,0,0,7,1,2,0,0,1,1
138331,-0.8125,-0.6436666666666667,-0.7058823529411765,-0.4,-0.0012857142857142856,-0.5228913151106132,-1.5,0.625,0.20517305893358279,0,0,6,2,1,1,0,0,0
138329,-0.8125,-0.2,0.0,0.1,-0.0012857142857142856,0.3381713005185397,0.125,0.5,0.229075,1,1,9,0,6,1,0,0,0
138327,-0.5,0.13333333333333333,-5.882352941176471e-05,-0.4,-0.0012857142857142856,-0.34812517914375807,0.0,0.2500125006250313,0.08423529411764705,1,0,8,0,7,1,0,0,0
138325,0.25,-0.16666666666666666,0.8823529411764706,0.1,0.14157142857142857,0.04864893034890694,0.375,0.2777777777777778,0.175468,0,0,6,1,1,1,0,1,0
138322,0.75,-0.5,-0.5764705882352941,0.018,0.11014285714285714,-0.04507908382625013,-1.0,0.8360655737704918,0.2684666666666667,0,1,7,2,1,1,0,0,0
138320,-0.8125,-0.4,-0.11764705882352941,0.1,-0.0012857142857142856,-0.20861453474737474,-0.625,0.5555555555555556,0.18885555555555555,0,0,7,2,3,0,0,0,0
138318,-0.8125,-0.4666666666666667,-0.29411764705882354,-0.4,0.9987142857142857,-0.37811710138885274,-1.25,0.22727272727272727,0.17180625,0,0,9,2,9,1,0,0,0
138316,-0.625,-0.3333333333333333,-0.29411764705882354,-0.4,-0.0012857142857142856,0.19269354040180314,-0.375,0.3333333333333333,0.246975,0,0,6,1,1,1,0,0,0
138315,0.3125,2.1666666666666665,4.705882352941177,0.3,0.713,0.27724939416838207,-0.25,0.11428571428571428,0.05541052631578947,0,0,9,1,8,0,0,0,0
138314,-0.4375,1.6666666666666667,2.0588235294117645,1.1,-0.0012857142857142856,1.8907418505875913,0.5,0.36363636363636365,0.14320124999999997,0,0,8,1,5,1,0,1,0
138313,-0.5625,-0.16666666666666666,0.17647058823529413,-0.4,4.855857142857142,-0.46858795632800904,-0.25,0.08771929824561403,0.096068,0,0,7,1,7,1,0,1,0
138310,0.4375,0.6666666666666666,4.705882352941177,2.519453,-0.0012857142857142856,1.9344659561716657,-0.375,0.3419453,0.23247800000000002,1,0,4,0,6,1,0,0,0
138306,-0.5,-0.6,-0.47058823529411764,-0.4,-0.0012857142857142856,-0.19717539151054023,-0.75,0.4166666666666667,0.28694166666666665,0,0,7,2,2,0,0,0,0
138303,-0.5,-0.25933333333333336,-0.47058823529411764,-0.2,-0.0012857142857142856,0.16173749902285223,-1.0,0.5833333333333334,0.21695319531953194,0,0,7,2,1,0,0,0,0
138301,0.8125,2.3333333333333335,0.058823529411764705,0.1,-0.0012857142857142856,-0.20861453474737474,0.0,0.47619047619047616,0.033993999999999996,1,0,4,0,1,0,0,0,0
138299,0.4375,0.07666666666666666,-0.7058823529411765,-0.18,-0.0012857142857142856,-0.4566537248873023,-0.875,0.9,0.07577399380804954,0,0,4,2,7,1,0,0,0
138296,0.4375,0.3333333333333333,-0.6470588235294118,-0.4,-0.0012857142857142856,-0.6515100190218099,-1.375,0.5555555555555556,0.0424925,0,0,8,2,6,1,0,0,0
138294,0.4375,1.249,-0.058823529411764705,-0.4,1.4272857142857143,-0.5228913151106132,-0.125,0.1724137931034483,0.03250778123610494,0,0,7,1,7,0,0,0,0
138291,0.1875,-0.26666666666666666,0.4117647058823529,0.1,3.5701428571428573,-0.20861453474737474,0.25,0.19230769230769232,0.1545181818181818,0,0,6,1,1,1,0,0,0
138290,-0.25,-0.16666666666666666,0.22941176470588234,-0.2,0.09157142857142857,-0.4743726711311463,0.0,0.285132382892057,0.09518,0,0,6,1,1,1,0,1,1
138287,-0.4375,0.16666666666666666,0.0,0.1,-0.0012857142857142856,0.7000807775490527,0.375,0.5,0.19676285714285713,1,1,7,0,6,1,0,0,0
138286,0.0,-0.06666666666666667,-0.8235294117647058,-0.4,-0.0012857142857142856,-0.46858795632800904,-2.5,0.8333333333333334,0.08577499999999999,0,0,3,2,1,1,0,0,0
138281,-0.625,0.6666666666666666,-0.10758823529411765,0.73539,1.4272857142857143,0.3541965239596632,-0.125,0.580522523162117,0.111186,0,1,7,0,2,1,0,0,0
138279,-0.6875,-0.5,-0.7647058823529411,-0.4,0.063,-0.5228913151106132,-1.875,0.6711409395973155,0.14622000000000002,0,0,7,2,7,1,0,0,0
138278,-0.4375,-0.4,0.11764705882352941,-0.4,-0.0012857142857142856,-0.5228913151106132,0.375,0.22727272727272727,0.12185000000000001,0,0,7,1,6,1,0,0,0
138276,0.8125,-0.6,0.058823529411764705,-0.1,2.390142857142857,-0.1799775907444563,0.0,0.21197668256491786,0.29244166666666666,0,1,8,1,7,1,0,0,0
138275,-0.625,0.3333333333333333,0.29411764705882354,-0.4,1.9987142857142857,-0.34812517914375807,0.125,0.1282051282051282,0.0716,0,0,5,0,3,1,0,0,0
138273,0.9375,3.6666666666666665,0.35294117647058826,-0.4,-0.0012857142857142856,0.34570185267217335,0.125,0.19230769230769232,0.039476428571428565,0,0,5,1,8,1,0,0,0
138265,-0.5,0.13333333333333333,-5.882352941176471e-05,-0.4,-0.0012857142857142856,-0.34812517914375807,0.0,0.2500125006250313,0.08423529411764705,1,0,8,0,7,1,0,0,0
138260,-0.3125,2.3333333333333335,4.117647058823529,0.4,7.141571428571429,0.05711754436250884,0.625,0.09285714285714286,0.044192,0,1,4,0,5,0,0,0,0
138259,0.0,0.0,0.8235294117647058,0.3,-0.0012857142857142856,0.07996977356228992,0.25,0.35294117647058826,0.15023,1,0,5,0,1,1,0,0,0
138258,-0.0625,0.6516666666666666,0.23529411764705882,0.1,-0.0012857142857142856,0.7000807775490527,0.25,0.4166666666666667,0.13898486377396568,1,1,4,0,2,0,0,0,0
138256,-0.9375,-0.23333333333333334,-0.47058823529411764,-0.1,-0.0012857142857142856,0.051645516846027556,-1.125,0.6666666666666666,0.19122608695652174,0,1,9,2,1,0,0,0,0
138255,1.25,0.5673333333333334,0.6470588235294118,-0.4,2.8558557142857146,-0.6728769836099748,0.5,0.0980392349096539,0.03440450871969375,0,1,6,0,1,1,0,0,0
138254,-0.1875,0.3333333333333333,-0.7058823529411765,-0.4,0.213,-0.5228913151106132,-0.875,0.5263157894736842,0.054832500000000006,0,0,4,2,2,1,0,0,0
138253,-1.125,-0.4666666666666667,-0.8235294117647058,-0.4,-0.0012857142857142856,-0.34812517914375807,-2.75,0.8333333333333334,0.179,0,1,9,2,1,1,0,0,0
138250,0.375,0.26666666666666666,-0.5882352941176471,0.0,-0.0012857142857142856,0.1949084086822837,-1.0,0.9,0.13021052631578947,0,0,8,2,2,1,0,0,0
138248,-0.5,0.3333333333333333,-0.23529411764705882,0.54,0.06442857142857143,0.5515803736613074,-0.125,0.8748481166464156,0.15791999999999998,0,0,7,1,4,1,0,0,0
138246,-0.375,2.0,2.3529411764705883,-0.4,4.998714285714286,-0.522318055085077,0.75,0.05263157894736842,0.024394444444444444,0,0,9,0,1,0,0,0,0
138244,-0.25,-0.5,-0.011764705882352941,-0.4,-0.0012857142857142856,-0.6515100190218099,0.25,0.25252525252525254,0.11331333333333334,0,0,7,1,2,1,0,0,0
138242,0.75,0.6666666666666666,1.1176470588235294,0.1,2.1415714285714285,0.04864893034890694,0.125,0.18518518518518517,0.087734,0,1,9,0,3,0,0,0,0
138240,0.625,0.0,1.7058823529411764,-0.4,-0.0012857142857142856,0.19269354040180314,0.75,0.10204081632653061,0.16465,1,1,9,0,2,1,0,0,0
138237,1.5625,-0.03333333333333333,-0.058823529411764705,-0.4,-0.0012857142857142856,-0.5228913151106132,-0.375,0.2631578947368421,0.07563103448275862,1,0,9,0,2,1,0,0,0
138236,-0.125,1.6666666666666667,-0.5,-0.4,-0.0012857142857142856,0.19269354040180314,-0.875,0.43478260869565216,0.06174375,0,0,3,2,8,0,0,0,0
138235,0.875,0.16666666666666666,-0.4176470588235294,0.261,-0.0012857142857142856,0.23266539854600418,-0.875,0.9,0.14551142857142857,0,0,5,2,3,1,0,0,0
138234,0.625,-0.5,0.29411764705882354,-0.4,-0.0012857142857142856,-0.5228913151106132,0.125,0.2,0.14622000000000002,1,0,6,0,6,1,0,0,0
138230,0.8125,3.6666666666666665,0.0,0.6,-0.0012857142857142856,0.23425489225317242,-0.125,0.75,0.03642142857142857,1,1,5,0,1,1,0,0,0
138229,-0.5,-0.6,-0.47058823529411764,-0.4,-0.0012857142857142856,-0.19717539151054023,-1.25,0.4166666666666667,0.28694166666666665,0,0,7,2,8,0,0,0,0
138228,1.125,0.0,0.17647058823529413,0.9,-0.0012857142857142856,0.9630768429006958,0.375,0.782608695652174,0.2632,1,0,9,0,8,0,0,0,0
138225,0.1875,0.6,0.11764705882352941,0.1,-0.0012857142857142856,-0.20861453474737474,0.0,0.45454545454545453,0.07082083333333333,1,0,7,0,8,0,0,0,0
138224,1.4375,4.0,1.4705882352941178,3.15,-0.0012857142857142856,3.5349297756468716,0.75,0.9,0.11843999999999999,0,1,4,1,4,0,0,1,0
138223,-0.875,-0.16666666666666666,-0.3235294117647059,-0.2,0.055857142857142855,0.16173749902285223,-0.75,0.4697986577181208,0.192828,0,1,7,2,8,1,0,0,0
138221,0.75,1.68,0.5882352941176471,-0.4,1.1415714285714287,-0.34812517914375807,0.625,0.13157894736842105,0.03562189054726368,0,1,7,0,1,1,0,0,0
138218,-0.25,-0.16666666666666666,0.17647058823529413,-0.4,-0.0012857142857142856,-0.6515100190218099,-0.875,0.21739130434782608,0.06798799999999999,0,0,7,2,1,1,0,0,0
138217,0.0,0.4,-0.5882352941176471,0.0,-0.0012857142857142856,-0.2972092659665946,-1.5,0.9,0.07284285714285714,0,1,8,2,8,1,0,0,0
138212,0.5625,0.0,-0.5882352941176471,-0.4,-0.0012857142857142856,-0.19717539151054023,-0.875,0.5,0.11477666666666667,0,0,0,2,4,0,0,0,0
138211,0.6875,0.0,1.2941176470588236,0.0,5.713,-0.2136175313338719,0.5,0.10975609756097561,0.11267333333333333,0,0,9,1,1,0,0,0,0
138210,-0.8125,-0.4856666666666667,-0.7647058823529411,-0.4,-0.0012857142857142856,-0.5228913151106132,-2.0,0.7142857142857143,0.1421451717433571,0,0,7,2,2,1,0,0,0
138209,-0.375,-0.23333333333333334,-0.7058823529411765,-0.4,0.07014285714285715,-0.6515100190218099,-1.875,0.5882352941176471,0.0739,0,0,7,2,8,1,0,0,0
138207,1.0,0.16666666666666666,-0.29411764705882354,0.45,-0.0012857142857142856,0.9205774291893581,-0.5,0.9,0.22094,1,0,7,0,7,1,0,0,0
138204,-0.375,-0.4,-0.11764705882352941,-0.4,1.4272857142857143,-0.5413138077494333,-0.25,0.17857142857142858,0.11792222222222222,0,0,6,1,8,1,0,1,0
138203,-0.1875,3.349,0.7058823529411765,1.6,1.370142857142857,2.487010448966829,0.375,0.6009615384615384,0.10534529010500499,0,1,5,0,7,1,0,0,0
138202,-0.875,0.16666666666666666,-0.7058823529411765,-0.4,-0.0012857142857142856,-0.5228913151106132,-1.0,0.625,0.06266571428571428,0,0,8,2,1,0,0,0,0
138200,-0.5,-0.4666666666666667,0.0,-0.25,0.713,0.07199624775256012,-0.375,0.26,0.27976875,0,1,7,0,1,1,0,0,0
138197,0.0,0.16666666666666666,1.2941176470588236,1.4936169999999998,2.5701428571428573,1.0257967011491258,-0.25,0.39893616666666665,0.23247714285714285,0,1,7,0,1,1,0,0,0
138192,0.75,0.0,-0.11764705882352941,0.7,1.9987142857142857,0.32284962347239227,0.125,0.5,0.1813,0,0,9,0,1,0,0,0,0
138190,-0.1875,-0.5423333333333333,-0.47058823529411764,-0.4,-0.0012857142857142856,-0.6515100190218099,-0.625,0.4166666666666667,0.12379461034231609,0,0,7,2,9,1,0,0,0
138188,0.5625,1.1666666666666667,0.5294117647058824,1.71,2.1415714285714285,2.8012351147822914,0.5,0.5931818181818181,0.2300046153846154,0,1,7,0,3,1,0,0,0
138185,1.375,1.0,0.5882352941176471,-0.4,3.4272857142857145,0.19269354040180314,0.625,0.09259259259259259,0.082325,0,1,8,0,1,1,0,0,0
138182,1.5,2.3333333333333335,2.9411764705882355,-0.4,-0.0012857142857142856,-0.6515100190218099,0.625,0.07142857142857142,0.016996999999999998,0,1,4,1,6,0,0,0,0
138180,0.8125,-0.16666666666666666,0.0,-0.4,-0.0012857142857142856,-0.6515100190218099,0.5,0.25,0.06798799999999999,0,0,5,1,5,0,0,1,1
138179,-0.875,-0.3233333333333333,-0.47058823529411764,0.1,-0.0012857142857142856,0.3381713005185397,0.0,0.8333333333333334,0.27082758620689656,1,0,9,0,8,1,0,0,0
138176,0.0625,0.3333333333333333,0.47058823529411764,0.1,1.713,-0.20861453474737474,0.25,0.25,0.084985,0,0,7,0,8,0,0,0,0
138172,0.25,-0.38233333333333336,0.8823529411764706,-0.4,0.42728571428571427,-0.5228913151106132,0.5,0.13157894736842105,0.11836481381543444,0,0,7,1,7,0,0,0,0
138169,-0.5,-0.3333333333333333,-0.6764705882352942,-0.4,-0.0012857142857142856,-0.6515100190218099,-0.875,0.5882352941176471,0.084985,0,1,7,2,4,1,0,0,0
138165,0.875,0.5,1.1176470588235294,1.9105,7.142857142857143e-05,1.6546368918883707,0.5,0.7204655276278855,0.23444444444444446,1,0,7,0,3,2,0,0,0
138164,0.1875,-0.22633333333333333,-0.5882352941176471,0.0,1.2844285714285715,-0.06566433019777468,-1.125,0.47368421052631576,0.17009909521757863,0,1,7,2,5,1,0,0,0
138162,-0.5,0.6666666666666666,1.1764705882352942,2.519453,-0.0012857142857142856,1.9344659561716657,0.125,0.85486325,0.23247800000000002,1,0,8,0,8,1,0,0,0
138160,-0.25,0.5,2.3529411764705883,-0.4,5.527285714285714,-0.5228913151106132,0.75,0.05065856129685917,0.048740000000000006,0,0,5,0,2,1,0,0,0
138159,-0.625,-0.43333333333333335,-0.38235294117647056,-0.4,-0.0012857142857142856,-0.5228913151106132,0.5,0.37037037037037035,0.12901764705882354,1,0,6,1,6,1,0,0,0
138158,-0.8125,0.0,-0.17647058823529413,-0.4,0.213,0.34570185267217335,-0.375,0.2702702702702703,0.18422333333333332,1,0,5,1,8,1,0,0,0
138155,-0.375,0.1,-0.17647058823529413,0.63,-0.0005714285714285715,0.2605727388800584,-0.125,0.8997353719494267,0.15757575757575756,0,0,7,1,1,2,0,0,0
138153,0.625,-0.5333333333333333,-0.47058823529411764,-0.4,0.9987142857142857,-0.6515100190218099,-1.125,0.2631578947368421,0.12140714285714285,0,0,8,2,2,1,0,0,0
138152,-0.5,0.16666666666666666,-0.3764705882352941,0.1,-0.0012857142857142856,-0.20861453474737474,-0.625,0.7352941176470589,0.09712571428571429,0,0,7,2,1,0,0,0,0
138150,-1.125,-0.26666666666666666,-0.7941176470588235,-0.4,0.028714285714285713,-0.5228913151106132,-1.625,0.7451564828614009,0.09969545454545455,0,0,9,2,8,1,0,0,0
138145,0.875,0.0,2.6470588235294117,0.6,-0.0012857142857142856,0.620163118534539,0.125,0.23076923076923078,0.21933333333333332,0,0,7,1,6,1,0,0,1
138144,-0.8125,-0.3,-0.6470588235294118,-0.4,-0.0012857142857142856,-0.19717539151054023,0.375,0.5555555555555556,0.16396666666666665,0,1,6,1,7,1,0,0,0
138142,-0.875,-0.5,-0.7647058823529411,-0.4,0.5701428571428572,-0.19717539151054023,0.625,0.45454545454545453,0.22955333333333333,0,1,9,1,6,0,0,0,0
138140,-1.0,-0.5333333333333333,-0.47058823529411764,-0.2,0.17871428571428571,-0.4093597727805718,-1.0,0.5279034690799397,0.18778571428571428,0,1,3,2,7,1,0,0,0
138136,0.3125,0.6666666666666666,0.0,-0.4,0.7987142857142857,-0.5515543163874196,0.25,0.1953125,0.041666,0,0,7,1,8,1,0,1,0
138135,-0.3125,-0.2,-0.27647058823529413,0.1,-0.0012857142857142856,0.04864893034890694,-0.875,0.6535947712418301,0.1827791666666667,0,0,9,2,3,0,0,0,0
138132,-0.8125,-0.5,0.17647058823529413,-0.1,-0.0012857142857142856,-0.09310263960184491,-0.25,0.34782608695652173,0.25617999999999996,0,0,7,1,9,0,0,0,0
138131,-0.75,2.3333333333333335,0.058823529411764705,0.1,1.713,1.785783151366704,-0.25,0.30303030303030304,0.11053299999999999,0,1,7,0,5,1,0,0,0
138130,0.6875,1.1666666666666667,1.0588235294117647,-0.4,1.713,-0.34812517914375807,0.5,0.1,0.04406153846153846,0,0,7,0,1,0,0,0,0
138099,0.125,-0.16666666666666666,-0.47058823529411764,-0.25,0.713,0.07199624775256012,-1.0,0.38235294117647056,0.179052,0,0,7,2,8,1,0,0,0
138098,0.125,-0.16166666666666665,0.058823529411764705,0.6,0.9508571428571428,0.620163118534539,-0.25,0.5422013374299657,0.2616302186878728,0,0,7,1,7,1,0,1,0
138095,2.3125,0.0,-0.7058823529411765,-0.4,-0.0012857142857142856,-0.5228913151106132,-2.375,0.625,0.07311000000000001,0,1,9,2,3,1,0,0,0
138094,-0.4375,0.16666666666666666,-0.29411764705882354,0.45,0.8558571428571429,0.3713161529040832,0.125,0.6428571428571429,0.16071428571428573,0,0,8,1,8,1,0,0,0
138091,-0.125,-0.4,-0.4117647058823529,0.27,-0.0012857142857142856,0.24295802173176645,-0.5,0.9,0.28513333333333335,0,1,3,1,7,1,0,0,0
138090,-0.6875,0.0,-0.47058823529411764,-0.4,0.09871428571428571,-0.522318055085077,-0.875,0.3937007874015748,0.07318333333333334,0,0,7,2,8,0,0,0,0
138088,-0.4375,0.26666666666666666,-0.4117647058823529,-0.4,-0.0012857142857142856,-0.19717539151054023,-1.25,0.38461538461538464,0.09061315789473684,0,0,7,2,5,1,0,0,0
138087,-0.0625,3.0,1.6470588235294117,3.42,3.1415714285714285,3.5959037965448055,0.25,0.6171428571428571,0.15,0,1,9,0,3,1,0,0,0
138082,-0.9375,-0.5833333333333334,-0.058823529411764705,-0.4,1.1415714285714287,-0.19717539151054023,0.0,0.18518518518518517,0.275464,0,0,8,0,1,0,0,0,0
138081,-0.9375,1.0,0.0,-0.4,0.213,-0.37811710138885274,0.125,0.23255813953488372,0.045814999999999995,0,0,9,1,7,1,0,1,0
138080,0.0625,-0.5,-0.23529411764705882,-0.4,-0.0012857142857142856,-0.37811710138885274,-0.5,0.3125,0.18325999999999998,1,0,5,0,1,0,0,0,0
138079,-0.6875,-0.26666666666666666,0.5882352941176471,0.6,3.4844285714285714,0.620163118534539,0.125,0.2757352941176471,0.2990909090909091,0,1,7,0,4,1,0,0,0
138076,-0.1875,-0.6,0.11764705882352941,-0.3,0.713,-0.4085780545639316,0.375,0.2222222222222222,0.21933333333333332,0,0,4,0,5,0,0,0,0
138075,0.0,3.0,-0.29411764705882354,0.45,2.855857142857143,1.2507491466242802,0.375,0.38571428571428573,0.075,0,0,5,1,1,1,0,0,0
138074,0.6875,-0.18833333333333332,-0.7058823529411765,-0.18,-0.0012857142857142856,-0.4566537248873023,-1.375,0.9,0.10051334702258727,0,0,9,1,1,1,0,0,0
138068,-0.1875,1.0,1.588235294117647,-0.3,3.855857142857143,-0.5629413450764781,0.625,0.08108108108108109,0.033993333333333334,0,0,4,1,1,1,0,1,0
138067,-0.0625,1.6666666666666667,0.8823529411764706,0.1,1.8558571428571429,-0.20861453474737474,0.5,0.20833333333333334,0.0424925,0,0,5,1,9,1,0,0,0
138064,0.8125,2.3613333333333335,-0.7058823529411765,-0.4,0.22728571428571429,-0.6515100190218099,-0.875,0.5208333333333334,0.016855414518048395,0,0,9,2,2,0,0,0,0
138063,0.875,1.8166666666666667,0.8823529411764706,2.1,-0.0012857142857142856,2.660447663965396,0.125,0.8571428571428571,0.17053254437869822,1,0,6,0,7,1,0,0,0
138061,0.0625,-0.057666666666666665,0.5,0.4,1.4272857142857143,0.3915626547150637,0.5,0.33766233766233766,0.20172267421294657,0,0,7,1,6,0,0,0,0
138059,-0.25,-0.3333333333333333,0.0,0.1,4.2451428571428576,0.04864893034890694,0.125,0.20110608345902464,0.219335,0,0,7,0,1,1,0,0,0
138058,-1.1875,-0.43333333333333335,1.0588235294117647,0.26261399999999996,1.4272857142857143,-0.06459598196836652,0.75,0.24221125,0.23247647058823528,0,0,9,1,6,1,0,0,0
138056,0.1875,0.6666666666666666,-0.35294117647058826,-0.4,0.2844285714285714,-0.34812517914375807,0.0,0.3125,0.05728,0,0,7,1,2,0,0,0,0
138054,-1.0,-0.74,-0.4117647058823529,-0.4,0.713,-0.5228913151106132,0.875,0.2777777777777778,0.2811923076923077,0,1,9,1,6,1,0,0,0
138053,0.9375,0.6666666666666666,0.29411764705882354,1.1,2.4272857142857145,1.1916773067201711,0.375,0.47619047619047616,0.175466,0,0,7,0,1,0,0,0,0
138050,-0.25,-0.4,-0.47058823529411764,0.1,-0.0012857142857142856,0.04864893034890694,-0.25,0.8333333333333334,0.24370555555555556,0,0,8,1,7,0,0,1,0
138049,-0.0625,-0.55,-0.8235294117647058,-0.36,-0.0012857142857142856,-0.616072126534122,-1.75,0.9,0.13597777777777778,0,0,6,2,6,1,0,0,0
138048,0.5,-0.56,-0.5882352941176471,-0.3,-0.0012857142857142856,-0.5629413450764781,-1.0,0.6,0.15451515151515152,0,1,7,2,6,1,0,0,0
138046,-0.25,0.6666666666666666,1.7647058823529411,0.1,-0.0012857142857142856,1.785783151366704,0.5,0.2,0.22106599999999998,0,0,4,1,3,0,0,1,0
138045,0.375,-0.3,-0.8235294117647058,-0.4,-0.0012857142857142856,-0.6515100190218099,-1.875,0.8333333333333334,0.08093809523809524,0,0,3,2,8,1,0,0,0
138044,-0.5625,2.1333333333333333,3.5294117647058822,2.1,9.284428571428572,3.3833285561664543,0.875,0.20689655172413793,0.18281063829787234,0,0,7,0,7,0,0,0,0
138041,0.5,0.4666666666666667,-0.17647058823529413,0.1,0.4987142857142857,-0.008677072204705902,-0.625,0.4878048780487805,0.09469772727272728,0,1,6,2,1,1,0,0,0
138039,0.9375,0.5,0.47058823529411764,-0.4,-0.0012857142857142856,-0.34812517914375807,-1.125,0.17857142857142858,0.06364444444444443,0,1,4,2,6,1,0,0,0
138036,-0.125,0.3333333333333333,-0.29411764705882354,0.45,0.9987142857142857,1.3281392500716578,-0.125,0.6136363636363636,0.23242500000000002,0,0,7,0,2,1,0,0,0
138035,1.0,-0.16666666666666666,-0.11764705882352941,0.72,2.5701428571428573,0.7573286082810017,-0.125,0.45,0.284256,0,0,9,1,2,0,0,0,0
138033,-0.1875,0.06666666666666667,-0.48823529411764705,-0.4,-0.0012857142857142856,-0.19717539151054023,-0.5,0.42735042735042733,0.107603125,1,1,5,0,3,0,0,0,0
138029,-0.6875,4.0,1.0,1.1,1.713,1.1916773067201711,0.75,0.40816326530612246,0.05848866666666667,0,0,9,0,6,1,0,0,0
138025,-0.75,-0.18333333333333332,-0.11764705882352941,0.6,-0.0012857142857142856,0.620163118534539,0.25,0.8333333333333334,0.26857142857142857,1,0,9,0,7,1,0,0,0
138024,0.0,1.0,1.9411764705882353,-0.4,0.35585714285714287,-0.6515100190218099,0.875,0.09009009009009009,0.028328333333333334,0,1,7,1,2,1,0,0,0
138023,-0.0625,0.16666666666666666,-0.8352941176470589,-0.4,0.113,-0.6515100190218099,-2.0,0.7575757575757576,0.048562857142857144,0,0,6,2,8,0,0,0,0
138022,0.5,-0.41333333333333333,-0.6470588235294118,-0.4,-0.0012857142857142856,-0.37811710138885274,0.125,0.5555555555555556,0.15618749999999998,0,0,6,1,6,1,0,0,0
138017,-1.0,1.0,0.29411764705882354,0.0,1.570142857142857,-0.3356698022252912,0.125,0.25,0.048530000000000004,0,1,8,0,1,1,0,0,0
138015,0.375,1.3333333333333333,-0.058823529411764705,-0.2,-0.0012857142857142856,-0.4743726711311463,-0.875,0.3684210526315789,0.033992857142857144,0,1,6,0,1,1,0,0,0
138014,-0.25,-0.479,-0.2614705882352941,0.1689209999999999,0.2844285714285714,-0.14758839930166504,0.0,0.6088983195670749,0.2324760076775432,0,0,6,1,7,1,0,0,0
138013,-0.6875,-0.16666666666666666,0.7647058823529411,0.1,2.713,0.1572035333663392,0.125,0.19230769230769232,0.192132,0,1,5,0,1,1,0,0,0
138012,0.125,0.0,-0.35294117647058826,0.36,0.07014285714285715,0.02167965187482084,-0.5,0.8689655172413793,0.14277333333333334,1,0,7,0,4,1,0,0,0
138011,-0.4375,-0.5166666666666667,-0.8235294117647058,-0.36,-0.0012857142857142856,-0.6391588711988951,-0.75,0.9,0.12048965517241379,1,0,7,0,9,1,0,0,0
138010,-0.625,2.3333333333333335,0.7058823529411765,-0.3,1.1415714285714287,-0.5629413450764781,0.5,0.15,0.020396,0,0,7,1,3,0,0,1,0
138009,1.0,1.0,0.5882352941176471,1.8,-0.0012857142857142856,1.2972092659665948,0.375,0.9,0.15297166666666667,0,0,9,1,9,0,0,0,0
138008,1.125,0.06666666666666667,-0.7647058823529411,-0.4,0.35585714285714287,-0.5228913151106132,-2.25,0.5263157894736842,0.06854062500000001,0,0,6,2,9,1,0,0,0
138003,0.4375,-0.06666666666666667,0.29411764705882354,0.1,2.1415714285714285,0.04976939312609121,-0.125,0.25,0.15682142857142858,0,0,7,0,6,1,0,0,0
138001,0.0,0.3,0.5294117647058824,0.6,-0.00014285714285714287,0.23190973760325195,0.125,0.5170987313844456,0.1305128205128205,1,0,7,0,2,2,0,0,0
137997,-0.125,0.3333333333333333,-0.35294117647058826,0.1,-0.0012857142857142856,0.1572035333663392,-0.5,0.7142857142857143,0.1200825,1,0,7,0,8,1,0,0,0
137996,1.125,-0.3333333333333333,0.5882352941176471,0.4,-0.0012857142857142856,0.3915626547150637,0.75,0.43333333333333335,0.28513499999999997,1,0,7,0,6,0,0,0,0
137993,-0.6875,-0.427,0.5294117647058824,-0.151162,3.3312857142857144,0.249368111108216,0.25,0.1431046476073995,0.30000000000000004,0,1,7,0,1,1,0,0,0
137988,-0.125,-0.6186666666666667,-0.7705882352941177,-0.4,0.013,-0.37811710138885274,-1.875,0.7142857142857143,0.24028846153846153,0,0,6,2,8,1,0,0,0
137987,-0.625,3.0,2.0588235294117645,-0.4,0.0008571428571428571,0.34570185267217335,0.75,0.09088430428065074,0.04605583333333333,1,0,5,0,4,0,0,0,0
137986,-0.25,-0.23333333333333334,1.0588235294117647,-0.3,0.053,-0.017718946243844,0.625,0.1563314226159458,0.17965217391304347,0,0,7,1,8,1,0,0,0
137985,0.8125,0.3333333333333333,0.47058823529411764,-0.4,0.2844285714285714,0.34570185267217335,0.625,0.16666666666666666,0.1381675,1,1,4,0,6,1,0,0,0
137983,0.625,0.0,2.3529411764705883,-0.4,0.2987142857142857,-0.34812517914375807,0.125,0.08051529790660225,0.09546666666666666,1,0,9,0,2,1,0,0,0
